tempid,latitude,longitude
3,-2.634885,51.469975
3,-2.634880,51.469982
3,-2.634855,51.470017
3,-2.634835,51.470039
3,-2.634043,51.470479
3,-2.634014,51.470489
3,-2.633898,51.470521
3,-2.633701,51.470585
3,-2.633677,51.470592
3,-2.633651,51.470599
3,-2.633626,51.470606
3,-2.633568,51.470623
3,-2.632795,51.470814
3,-2.632790,51.470815
3,-2.627329,51.472169
3,-2.627288,51.472198
3,-2.627269,51.472210
3,-2.627260,51.472217
3,-2.627246,51.472224
3,-2.627165,51.472263
3,-2.627133,51.472277
3,-2.626852,51.472402
3,-2.626833,51.472411
3,-2.626811,51.472421
3,-2.626792,51.472430
3,-2.626252,51.472689
3,-2.626243,51.472697
3,-2.622663,51.476044
3,-2.622555,51.476146
3,-2.622502,51.476185
3,-2.622366,51.476263
3,-2.622249,51.476105
3,-2.622210,51.476127
3,-2.622179,51.476152
3,-2.622150,51.476175
3,-2.622125,51.476197
3,-2.622046,51.476275
3,-2.622029,51.476286
3,-2.621260,51.476749
3,-2.621234,51.476766
3,-2.618490,51.478174
3,-2.618490,51.478174
3,-2.616529,51.479196
3,-2.616531,51.479207
3,-2.616511,51.479217
3,-2.616496,51.479222
3,-2.616420,51.479248
3,-2.616403,51.479251
3,-2.616386,51.479254
3,-2.616370,51.479258
3,-2.616352,51.479261
3,-2.616335,51.479265
3,-2.616317,51.479268
3,-2.616300,51.479271
3,-2.616281,51.479274
3,-2.616261,51.479275
3,-2.616242,51.479277
3,-2.615609,51.479398
3,-2.614403,51.479378
3,-2.613167,51.479491
4,-2.612167,51.479672
4,-2.612748,51.479581
4,-2.612757,51.479580
4,-2.612757,51.479580
4,-2.613164,51.479501
4,-2.613238,51.479496
4,-2.613175,51.479499
4,-2.613102,51.479517
4,-2.612964,51.479565
4,-2.613049,51.479466
4,-2.613045,51.479485
4,-2.613028,51.479498
4,-2.613009,51.479506
4,-2.612934,51.479507
4,-2.612918,51.479518
4,-2.612903,51.479530
4,-2.612888,51.479540
4,-2.612871,51.479546
4,-2.612853,51.479549
4,-2.612835,51.479552
4,-2.612816,51.479557
4,-2.612799,51.479562
4,-2.612784,51.479565
4,-2.612771,51.479567
4,-2.612761,51.479568
4,-2.612754,51.479568
4,-2.612756,51.479539
4,-2.612755,51.479531
4,-2.612743,51.479502
4,-2.612743,51.479502
4,-2.612740,51.479495
4,-2.612708,51.479432
4,-2.612713,51.479435
4,-2.612728,51.479445
4,-2.612741,51.479453
4,-2.612760,51.479458
4,-2.612772,51.479461
4,-2.612861,51.479478
4,-2.612877,51.479478
4,-2.612896,51.479477
4,-2.612916,51.479475
4,-2.612938,51.479471
4,-2.612961,51.479467
4,-2.612984,51.479463
4,-2.613259,51.479459
4,-2.613280,51.479468
4,-2.613928,51.481352
4,-2.613942,51.481392
4,-2.614080,51.481791
4,-2.614099,51.481846
4,-2.614120,51.481905
4,-2.614141,51.481965
4,-2.614161,51.482025
4,-2.614181,51.482083
4,-2.614223,51.482204
4,-2.614242,51.482259
4,-2.614325,51.482501
4,-2.614338,51.482542
4,-2.614099,51.482763
4,-2.612988,51.483049
4,-2.612799,51.483864
4,-2.612772,51.483934
4,-2.612449,51.484523
4,-2.612308,51.484770
4,-2.615092,51.485396
4,-2.617056,51.487966
4,-2.619485,51.489396
4,-2.621782,51.493840
4,-2.621804,51.494308
4,-2.621842,51.494232
4,-2.621946,51.494157
4,-2.621919,51.494203
4,-2.621893,51.494378
4,-2.621875,51.494433
4,-2.621857,51.494484
4,-2.621846,51.494530
4,-2.621831,51.494577
4,-2.621557,51.495271
4,-2.621564,51.495330
4,-2.621548,51.495357
4,-2.621541,51.495376
4,-2.621086,51.495876
4,-2.616761,51.500421
4,-2.616714,51.500582
4,-2.616501,51.500681
4,-2.616420,51.500752
4,-2.616306,51.500868
4,-2.616172,51.501544
4,-2.616126,51.501653
4,-2.616110,51.501746
4,-2.616032,51.501877
4,-2.615978,51.501995
4,-2.615928,51.502102
4,-2.615887,51.502205
4,-2.616119,51.506356
4,-2.616178,51.506511
4,-2.616220,51.506663
4,-2.616264,51.506809
4,-2.616320,51.506952
4,-2.616487,51.507392
4,-2.616561,51.507528
4,-2.619443,51.512925
4,-2.619520,51.512932
4,-2.614885,51.524386
4,-2.610965,51.527370
4,-2.610865,51.527332
4,-2.610809,51.527351
4,-2.610784,51.527367
4,-2.610705,51.527398
4,-2.610621,51.527437
4,-2.610558,51.527506
4,-2.610530,51.527552
4,-2.610507,51.527612
4,-2.610519,51.529001
4,-2.602199,51.530242
4,-2.569037,51.547186
4,-2.568968,51.547202
4,-2.568943,51.547210
4,-2.568926,51.547215
4,-2.567963,51.547408
4,-2.567920,51.547382
4,-2.567623,51.547055
4,-2.568043,51.546793
4,-2.573325,51.543634
4,-2.573493,51.543578
4,-2.573649,51.543497
4,-2.573809,51.543439
4,-2.574017,51.543365
4,-2.577428,51.542460
4,-2.577497,51.542524
4,-2.577556,51.542589
4,-2.577606,51.542641
4,-2.577666,51.542695
4,-2.577702,51.542752
4,-2.577740,51.542814
4,-2.577776,51.542876
4,-2.577810,51.542934
4,-2.577854,51.542990
4,-2.577905,51.543044
4,-2.577961,51.543079
4,-2.578015,51.543099
4,-2.578065,51.543126
4,-2.578096,51.543137
4,-2.578112,51.543167
4,-2.578105,51.543202
4,-2.578032,51.543286
4,-2.577992,51.543311
4,-2.577735,51.543249
4,-2.577735,51.543249
4,-2.577800,51.543113
4,-2.577225,51.542869
4,-2.577173,51.542763
4,-2.576395,51.542511
4,-2.575707,51.542759
4,-2.575492,51.542836
4,-2.575284,51.542910
4,-2.574490,51.543195
4,-2.574295,51.543267
4,-2.573761,51.543512
4,-2.573581,51.543577
4,-2.570696,51.543783
4,-2.572235,51.545784
4,-2.572764,51.545610
4,-2.579313,51.543230
4,-2.581049,51.542609
4,-2.581407,51.542494
4,-2.588573,51.537769
4,-2.616675,51.523559
4,-2.616888,51.523442
4,-2.617062,51.523298
4,-2.617318,51.523064
4,-2.617368,51.523015
4,-2.617368,51.522955
4,-2.617445,51.522881
4,-2.617567,51.522790
4,-2.619792,51.520820
4,-2.619811,51.520804
4,-2.619823,51.520796
4,-2.619837,51.520787
4,-2.619847,51.520778
4,-2.620302,51.514804
4,-2.620297,51.514764
4,-2.620255,51.514754
4,-2.620212,51.514727
4,-2.620183,51.514709
4,-2.620172,51.514692
4,-2.620152,51.514684
4,-2.620128,51.514638
4,-2.620101,51.514596
4,-2.620087,51.514580
4,-2.620068,51.514562
4,-2.619950,51.514401
4,-2.619939,51.514385
4,-2.616079,51.506670
4,-2.615900,51.506233
4,-2.615846,51.506107
4,-2.615769,51.505952
4,-2.615626,51.505798
4,-2.615557,51.505663
4,-2.615475,51.505498
4,-2.615409,51.505349
4,-2.615323,51.505192
4,-2.615246,51.505040
4,-2.615179,51.504903
4,-2.615117,51.504772
4,-2.615067,51.504654
4,-2.615020,51.504505
4,-2.614958,51.504389
4,-2.614944,51.504290
4,-2.614960,51.504150
4,-2.614934,51.504029
4,-2.614953,51.503904
4,-2.615203,51.503407
4,-2.615713,51.502451
4,-2.615756,51.502329
4,-2.615887,51.485102
4,-2.615865,51.485082
4,-2.615875,51.484950
4,-2.615846,51.484874
4,-2.615891,51.484818
4,-2.615940,51.484761
4,-2.615968,51.484727
4,-2.616000,51.484684
4,-2.616018,51.484641
4,-2.616031,51.484618
4,-2.616025,51.484602
4,-2.616025,51.484576
4,-2.616028,51.484577
4,-2.616043,51.484560
4,-2.616685,51.482634
4,-2.613167,51.479491
4,-2.613167,51.479491
4,-2.612130,51.480224
4,-2.612135,51.480006
4,-2.612615,51.479701
4,-2.613052,51.479519
4,-2.613091,51.479503
4,-2.613117,51.479491
4,-2.613167,51.4794915
5,-2.613160,51.479497
5,-2.611912,51.480713
5,-2.612341,51.484759
5,-2.618712,51.489031
5,-2.620840,51.490378
5,-2.621212,51.490651
5,-2.621254,51.490709
5,-2.621590,51.491226
5,-2.621985,51.493870
5,-2.621990,51.493911
5,-2.621989,51.493935
5,-2.621990,51.493953
5,-2.621800,51.494497
5,-2.621787,51.494541
5,-2.621759,51.494650
5,-2.621746,51.494711
5,-2.621555,51.495184
5,-2.621533,51.495283
5,-2.621362,51.495680
5,-2.621407,51.495648
5,-2.621391,51.495662
5,-2.621380,51.495681
5,-2.620772,51.496352
5,-2.620771,51.496355
5,-2.620747,51.496437
5,-2.620029,51.500424
5,-2.620029,51.500425
5,-2.618330,51.509857
5,-2.618268,51.509957
5,-2.618282,51.509960
5,-2.618283,51.509969
5,-2.618456,51.510014
5,-2.618507,51.510077
5,-2.618583,51.510151
5,-2.619899,51.513935
5,-2.619943,51.514095
5,-2.620273,51.514649
5,-2.620673,51.515178
5,-2.595846,51.532488
5,-2.595525,51.532638
5,-2.595251,51.532794
5,-2.595081,51.532866
5,-2.594790,51.533037
5,-2.594713,51.533059
5,-2.592392,51.534518
5,-2.592180,51.534663
5,-2.591965,51.534806
5,-2.591759,51.534961
5,-2.591532,51.535128
5,-2.591307,51.535300
5,-2.591104,51.535459
5,-2.590888,51.535617
5,-2.590686,51.535786
5,-2.590496,51.535953
5,-2.590327,51.536116
5,-2.590155,51.536289
5,-2.589973,51.536460
5,-2.589794,51.536621
5,-2.589612,51.536792
5,-2.589449,51.536965
5,-2.589283,51.537140
5,-2.589130,51.537311
5,-2.589015,51.537488
5,-2.588862,51.537679
5,-2.588708,51.537833
5,-2.588574,51.538004
5,-2.588446,51.538172
5,-2.588307,51.538353
5,-2.588163,51.538536
5,-2.588019,51.538720
5,-2.587880,51.538899
5,-2.587737,51.539072
5,-2.587575,51.539235
5,-2.587400,51.539394
5,-2.587236,51.539558
5,-2.587062,51.539714
5,-2.586877,51.539879
5,-2.586680,51.540046
5,-2.586487,51.540209
5,-2.586261,51.540370
5,-2.586026,51.540511
5,-2.585802,51.540655
5,-2.568430,51.547589
5,-2.568454,51.547611
5,-2.568456,51.547654
5,-2.568423,51.547725
5,-2.567814,51.547120
5,-2.567644,51.547111
5,-2.567585,51.547066
5,-2.567573,51.546997
5,-2.567576,51.546919
5,-2.567588,51.546840
5,-2.568171,51.545899
5,-2.571450,51.543567
5,-2.577733,51.543249
5,-2.577735,51.543249
5,-2.577985,51.542995
5,-2.577986,51.542961
5,-2.577922,51.542881
5,-2.577812,51.542786
5,-2.577539,51.542587
5,-2.577175,51.542347
5,-2.577148,51.542344
5,-2.577115,51.542342
5,-2.577091,51.542346
5,-2.577066,51.542352
5,-2.577040,51.542358
5,-2.577012,51.542365
5,-2.576985,51.542372
5,-2.576958,51.542379
5,-2.576766,51.542443
5,-2.576424,51.542537
5,-2.576399,51.542545
5,-2.576375,51.542551
5,-2.576352,51.542556
5,-2.576332,51.542560
5,-2.576311,51.542563
5,-2.576291,51.542567
5,-2.576273,51.542574
5,-2.576257,51.542583
5,-2.576241,51.542592
5,-2.575153,51.542852
5,-2.574528,51.542838
5,-2.572847,51.542682
5,-2.572604,51.542660
5,-2.572397,51.542640
5,-2.572376,51.542622
5,-2.572365,51.542632
5,-2.572357,51.542620
5,-2.572387,51.542609
5,-2.572723,51.542572
5,-2.572707,51.542550
5,-2.572686,51.542529
5,-2.572665,51.542513
5,-2.572644,51.542498
5,-2.572620,51.542486
5,-2.572596,51.542476
5,-2.572573,51.542474
5,-2.572554,51.542476
5,-2.572548,51.542479
5,-2.572542,51.542479
5,-2.572537,51.542479
5,-2.572392,51.542467
5,-2.572392,51.542467
5,-2.572342,51.542460
5,-2.572280,51.542467
5,-2.572330,51.542458
5,-2.572381,51.542452
5,-2.572435,51.542447
5,-2.572480,51.542443
5,-2.572523,51.542437
5,-2.572557,51.542432
5,-2.572579,51.542429
5,-2.572598,51.542427
5,-2.572615,51.542425
5,-2.572632,51.542423
5,-2.572649,51.542420
5,-2.572687,51.542403
5,-2.572701,51.542396
5,-2.572717,51.542390
5,-2.572733,51.542385
5,-2.572751,51.542378
5,-2.573331,51.542199
5,-2.574521,51.541828
5,-2.576053,51.541358
5,-2.576919,51.541092
5,-2.576974,51.541099
5,-2.577025,51.541103
5,-2.577034,51.541114
5,-2.576874,51.541193
5,-2.576871,51.541237
5,-2.576886,51.541253
5,-2.576890,51.541263
5,-2.576895,51.541272
5,-2.576905,51.541282
5,-2.576917,51.541292
5,-2.576930,51.541303
5,-2.577151,51.541530
5,-2.577157,51.541539
5,-2.577165,51.541547
5,-2.577173,51.541556
5,-2.577181,51.541566
5,-2.577190,51.541576
5,-2.577200,51.541586
5,-2.577210,51.541598
5,-2.577535,51.542122
5,-2.577746,51.542632
5,-2.577735,51.543249
5,-2.577735,51.543249
5,-2.577707,51.543219
5,-2.577785,51.543233
5,-2.577975,51.543216
5,-2.577960,51.543219
5,-2.577916,51.543224
5,-2.577864,51.543230
5,-2.577727,51.543235
5,-2.577552,51.543258
5,-2.577560,51.543254
5,-2.577578,51.543251
5,-2.577593,51.543253
5,-2.577603,51.543257
5,-2.577610,51.543265
5,-2.577628,51.543278
5,-2.577643,51.543287
5,-2.577654,51.543294
5,-2.577661,51.543302
5,-2.577668,51.543319
5,-2.577672,51.543328
5,-2.577675,51.543336
5,-2.577676,51.543346
5,-2.577676,51.543355
5,-2.577674,51.543366
5,-2.577672,51.543375
5,-2.577714,51.543432
5,-2.577714,51.543432
5,-2.577719,51.543430
5,-2.576961,51.542846
5,-2.569663,51.543418
5,-2.569662,51.543418
5,-2.568829,51.543483
5,-2.568825,51.543672
5,-2.569041,51.543701
5,-2.568992,51.543700
5,-2.568948,51.543702
5,-2.568894,51.543701
5,-2.568833,51.543697
5,-2.568778,51.543694
5,-2.568723,51.543691
5,-2.568666,51.543685
5,-2.568601,51.543685
5,-2.568537,51.543687
5,-2.568479,51.543691
5,-2.568430,51.543693
5,-2.568387,51.543695
5,-2.568345,51.543695
5,-2.568306,51.543696
5,-2.568268,51.543700
5,-2.568233,51.543707
5,-2.568209,51.543718
5,-2.568181,51.543730
5,-2.568152,51.543741
5,-2.568116,51.543748
5,-2.567765,51.543904
5,-2.567750,51.543922
5,-2.567736,51.543940
5,-2.568142,51.543809
5,-2.606169,51.528860
5,-2.606539,51.528888
5,-2.607059,51.528782
5,-2.607233,51.528840
5,-2.607447,51.528798
5,-2.607532,51.528782
5,-2.607643,51.528760
5,-2.607742,51.528741
5,-2.607853,51.528720
5,-2.607954,51.528701
5,-2.608269,51.528626
5,-2.608331,51.528608
5,-2.608390,51.528595
5,-2.608755,51.528469
5,-2.608505,51.527538
5,-2.606712,51.527780
5,-2.603184,51.528276
5,-2.603184,51.528276
5,-2.603023,51.528457
5,-2.603021,51.528453
5,-2.603018,51.528449
5,-2.603016,51.528448
5,-2.603009,51.528445
5,-2.602999,51.528444
5,-2.602995,51.528443
5,-2.602996,51.528434
5,-2.602995,51.528428
5,-2.602996,51.528419
5,-2.603168,51.528290
5,-2.603180,51.528282
5,-2.603183,51.528274
5,-2.603186,51.528259
5,-2.603190,51.528246
5,-2.603193,51.528238
5,-2.603197,51.528230
5,-2.603284,51.528175
5,-2.603348,51.528179
5,-2.603395,51.528176
5,-2.603566,51.527921
5,-2.603865,51.527517
5,-2.603801,51.527478
5,-2.603645,51.527419
5,-2.602771,51.527342
5,-2.602729,51.527340
5,-2.600742,51.528897
5,-2.600745,51.528901
5,-2.600746,51.528909
5,-2.599486,51.528428
5,-2.599486,51.528428
5,-2.599431,51.528131
5,-2.599432,51.528131
5,-2.599429,51.528139
5,-2.599424,51.528148
5,-2.599340,51.528182
5,-2.599360,51.528182
5,-2.599375,51.528171
5,-2.599348,51.528128
5,-2.599357,51.528118
5,-2.599561,51.528226
5,-2.599523,51.528234
5,-2.599494,51.528225
5,-2.599467,51.528215
5,-2.599396,51.528185
5,-2.599376,51.528178
5,-2.599357,51.528171
5,-2.599337,51.528165
5,-2.599317,51.528160
5,-2.599296,51.528156
5,-2.599277,51.528153
5,-2.599257,51.528149
5,-2.599238,51.528145
5,-2.599220,51.528141
5,-2.599203,51.528137
5,-2.599187,51.528131
5,-2.599171,51.528125
5,-2.599154,51.528119
5,-2.599135,51.528113
5,-2.598821,51.527836
5,-2.598453,51.527254
5,-2.598080,51.526662
5,-2.597918,51.526405
5,-2.597889,51.526358
5,-2.597861,51.526314
5,-2.597839,51.526283
5,-2.597516,51.526086
5,-2.597396,51.526042
5,-2.597324,51.526015
5,-2.597324,51.526015
5,-2.597302,51.526006
5,-2.597256,51.525989
5,-2.597220,51.525974
5,-2.597231,51.525979
5,-2.597362,51.526038
5,-2.597321,51.526019
5,-2.597221,51.525974
5,-2.597000,51.525881
5,-2.596896,51.525842
5,-2.596568,51.525732
5,-2.596480,51.525697
5,-2.595896,51.525424
5,-2.595549,51.525203
5,-2.595428,51.525122
5,-2.595184,51.524955
5,-2.595175,51.524946
5,-2.595177,51.524945
5,-2.595192,51.524945
5,-2.595199,51.524942
5,-2.595182,51.524937
5,-2.595021,51.524663
5,-2.595011,51.524663
5,-2.595006,51.524663
5,-2.594974,51.524617
5,-2.594974,51.524617
5,-2.594786,51.524142
5,-2.594700,51.523913
5,-2.594704,51.523876
5,-2.594699,51.523858
5,-2.594684,51.523843
5,-2.594671,51.523832
5,-2.594662,51.523823
5,-2.594603,51.523745
5,-2.594612,51.523748
5,-2.594612,51.523776
5,-2.594603,51.523795
5,-2.594709,51.523939
5,-2.594719,51.523962
5,-2.594730,51.523995
5,-2.594745,51.524028
5,-2.594772,51.524084
5,-2.594835,51.524214
5,-2.594821,51.524205
5,-2.594819,51.524218
5,-2.594819,51.524224
5,-2.594794,51.524230
5,-2.594766,51.524280
5,-2.594773,51.524292
5,-2.594773,51.524291
5,-2.594822,51.524379
5,-2.594847,51.524429
5,-2.594861,51.524441
5,-2.594869,51.524449
5,-2.594873,51.524452
5,-2.594868,51.524455
5,-2.594867,51.524453
5,-2.594868,51.524454
5,-2.595704,51.525182
5,-2.596126,51.525510
5,-2.596898,51.525855
5,-2.596988,51.525893
5,-2.597121,51.525948
5,-2.597583,51.526248
5,-2.597759,51.526552
5,-2.598053,51.527153
5,-2.598348,51.527756
5,-2.598396,51.527855
5,-2.598426,51.527833
5,-2.598423,51.527830
5,-2.598449,51.527851
5,-2.598398,51.527837
5,-2.598405,51.527836
5,-2.598405,51.527836
5,-2.598405,51.527836
5,-2.598405,51.527834
5,-2.598406,51.527820
5,-2.598406,51.527813
5,-2.598413,51.527796
5,-2.599964,51.527858
5,-2.603933,51.528568
5,-2.603933,51.528568
5,-2.604158,51.528608
5,-2.604151,51.528609
5,-2.604126,51.528601
5,-2.604110,51.528594
5,-2.604094,51.528587
5,-2.604066,51.528603
5,-2.604054,51.528602
5,-2.604033,51.528596
5,-2.604020,51.528593
5,-2.603598,51.528538
5,-2.602735,51.528323
5,-2.602735,51.528323
5,-2.603611,51.525823
5,-2.603586,51.525652
5,-2.603392,51.525673
5,-2.603572,51.525473
5,-2.603520,51.525511
5,-2.603541,51.525502
5,-2.603562,51.525488
5,-2.603595,51.525490
5,-2.603588,51.525487
5,-2.603546,51.525478
5,-2.603541,51.525476
5,-2.603536,51.525468
5,-2.603534,51.525462
5,-2.603531,51.525452
5,-2.622288,51.516677
5,-2.621928,51.516802
5,-2.621856,51.516703
5,-2.621800,51.516710
5,-2.621785,51.516665
5,-2.621764,51.516674
5,-2.621748,51.516672
5,-2.621726,51.516671
5,-2.621709,51.516667
5,-2.621672,51.516656
5,-2.621245,51.516093
5,-2.621073,51.515653
5,-2.620943,51.515277
5,-2.619599,51.511899
5,-2.619598,51.511898
5,-2.619551,51.511778
5,-2.619546,51.511654
5,-2.619502,51.511669
5,-2.619282,51.511622
5,-2.619336,51.511607
5,-2.619373,51.511599
5,-2.619389,51.511593
5,-2.619412,51.511586
5,-2.619420,51.511570
5,-2.619429,51.511541
5,-2.618993,51.510579
5,-2.618859,51.510453
5,-2.618753,51.497402
5,-2.618564,51.497425
5,-2.619060,51.497145
5,-2.619065,51.497144
5,-2.619048,51.497192
5,-2.619040,51.497227
5,-2.619035,51.497267
5,-2.619038,51.497277
5,-2.619986,51.496886
5,-2.620016,51.496886
5,-2.620034,51.496873
5,-2.616670,51.482575
5,-2.616632,51.482416
5,-2.616654,51.481898
5,-2.616614,51.481853
5,-2.616588,51.481781
5,-2.616572,51.481649
5,-2.616577,51.481551
5,-2.616572,51.481454
5,-2.616600,51.481377
5,-2.616674,51.480803
5,-2.616668,51.480722
5,-2.616667,51.480634
5,-2.616655,51.480536
5,-2.616629,51.480465
5,-2.616271,51.479737
5,-2.613167,51.479491
6,-2.613167,51.479491
6,-2.611623,51.480295
6,-2.612785,51.482986
6,-2.613042,51.483933
6,-2.612199,51.484743
6,-2.612282,51.484777
6,-2.621621,51.491501
6,-2.621911,51.492397
6,-2.621915,51.492430
6,-2.621929,51.492699
6,-2.621932,51.492828
6,-2.621935,51.492937
6,-2.621935,51.492978
6,-2.621931,51.493114
6,-2.621927,51.493240
6,-2.621922,51.493344
6,-2.621895,51.494468
6,-2.621897,51.494495
6,-2.621892,51.494514
6,-2.621893,51.494531
6,-2.621900,51.494535
6,-2.621901,51.494540
6,-2.621905,51.494556
6,-2.621906,51.494559
6,-2.621812,51.494728
6,-2.621138,51.495868
6,-2.621137,51.495868
6,-2.621036,51.496041
6,-2.616479,51.506526
6,-2.616325,51.506653
6,-2.616442,51.507197
6,-2.616586,51.507554
6,-2.616804,51.508013
6,-2.616883,51.508169
6,-2.617014,51.508284
6,-2.617093,51.508412
6,-2.617132,51.508489
6,-2.617158,51.508501
6,-2.617190,51.508527
6,-2.617208,51.508550
6,-2.617549,51.509014
6,-2.617576,51.509065
6,-2.617607,51.509106
6,-2.617643,51.509166
6,-2.617691,51.509220
6,-2.617731,51.509270
6,-2.617776,51.509309
6,-2.617817,51.509344
6,-2.617843,51.509372
6,-2.617854,51.509404
6,-2.617860,51.509430
6,-2.614784,51.525539
6,-2.610332,51.527686
6,-2.610566,51.528193
6,-2.610692,51.528540
6,-2.610799,51.528897
6,-2.609397,51.529316
6,-2.609265,51.529300
6,-2.567527,51.546734
6,-2.567630,51.545838
6,-2.567613,51.545687
6,-2.567606,51.545550
6,-2.567592,51.545408
6,-2.567587,51.545268
6,-2.567572,51.545147
6,-2.567556,51.545017
6,-2.567487,51.544465
6,-2.567482,51.544423
6,-2.567480,51.544401
6,-2.567484,51.544394
6,-2.567495,51.544369
6,-2.570446,51.543245
6,-2.577731,51.543249
6,-2.577735,51.543249
6,-2.573184,51.543202
6,-2.571051,51.543389
6,-2.568050,51.543481
6,-2.568097,51.543437
6,-2.567819,51.543442
6,-2.567824,51.543394
6,-2.566555,51.543395
6,-2.566603,51.543374
6,-2.566616,51.543369
6,-2.566042,51.540438
6,-2.566042,51.540438
6,-2.566354,51.540099
6,-2.566456,51.540022
6,-2.566600,51.538917
6,-2.566739,51.536794
6,-2.566877,51.536605
6,-2.566904,51.536419
6,-2.567036,51.536243
6,-2.567092,51.536065
6,-2.567141,51.535882
6,-2.567151,51.535711
6,-2.567165,51.535555
6,-2.567191,51.535415
6,-2.567220,51.535285
6,-2.567245,51.535170
6,-2.567265,51.535080
6,-2.567282,51.535001
6,-2.567290,51.534928
6,-2.567285,51.534884
6,-2.567274,51.534844
6,-2.567236,51.534784
6,-2.567219,51.534768
6,-2.567180,51.534744
6,-2.567150,51.534735
6,-2.567101,51.534727
6,-2.567057,51.534722
6,-2.567023,51.534726
6,-2.566871,51.534725
6,-2.567089,51.533935
6,-2.568215,51.533911
6,-2.571727,51.543283
6,-2.577735,51.543249
6,-2.577735,51.543249
6,-2.577973,51.543155
6,-2.577976,51.543156
6,-2.577986,51.543134
6,-2.577895,51.543067
6,-2.577901,51.543071
6,-2.577909,51.543076
6,-2.577902,51.543075
6,-2.577895,51.543074
6,-2.577879,51.543091
6,-2.577879,51.543095
6,-2.577882,51.543102
6,-2.577889,51.543112
6,-2.577897,51.543122
6,-2.577907,51.543134
6,-2.577981,51.543270
6,-2.577981,51.543270
6,-2.576868,51.542957
6,-2.567736,51.544500
6,-2.567689,51.544784
6,-2.567739,51.544871
6,-2.567720,51.544928
6,-2.567712,51.545010
6,-2.567749,51.545089
6,-2.567765,51.545161
6,-2.567772,51.545236
6,-2.567779,51.545316
6,-2.567789,51.545378
6,-2.567796,51.545431
6,-2.567804,51.545479
6,-2.567813,51.545533
6,-2.567821,51.545592
6,-2.567828,51.545643
6,-2.567832,51.545676
6,-2.567833,51.545718
6,-2.567830,51.545758
6,-2.567831,51.545790
6,-2.567837,51.545802
6,-2.567839,51.545811
6,-2.567792,51.545854
6,-2.567787,51.545867
6,-2.572881,51.545436
6,-2.600962,51.529995
6,-2.608838,51.528427
6,-2.608884,51.528344
6,-2.608951,51.528350
6,-2.609010,51.528330
6,-2.609065,51.528303
6,-2.609172,51.528209
6,-2.609189,51.528169
6,-2.606651,51.528495
6,-2.602583,51.529512
6,-2.600651,51.529556
6,-2.600651,51.529556
6,-2.601489,51.528146
6,-2.602824,51.526444
6,-2.602997,51.526234
6,-2.603067,51.526150
6,-2.603166,51.526079
6,-2.603215,51.526008
6,-2.603257,51.525946
